gene_id,genomic_position,transcript_id,transcript_position,HCT116_model,n_reads,y_true,HEK293T_model,Arabidopsis_model
ENSG00000099995,30338913,ENST00000215793,1773,0.22409172,50,False,0.2662871,0.3361817
ENSG00000099995,30337080,ENST00000215793,2206,0.0822147,59,False,0.26826817,0.038388193
ENSG00000099995,30337073,ENST00000215793,2213,0.0121747255,53,False,0.16794616,0.05081898
ENSG00000099995,30337066,ENST00000215793,2220,0.43394223,66,False,0.4934215,0.15730345
ENSG00000099995,30337030,ENST00000215793,2256,0.010649383,60,False,0.039295305,0.0462855
ENSG00000099995,30335697,ENST00000215793,2317,0.1874101,70,False,0.43336314,0.071232155
ENSG00000099995,30335656,ENST00000215793,2358,0.07650395,52,False,0.33619782,0.13850485
ENSG00000099995,30335485,ENST00000215793,2416,0.040809583,64,False,0.082121775,0.021229733
ENSG00000099995,30334593,ENST00000215793,2537,0.004986656,74,False,0.05987103,0.0007963538
ENSG00000099995,30334584,ENST00000215793,2546,0.076018,77,False,0.14322737,0.017028522
ENSG00000099995,30334528,ENST00000215793,2602,0.06434754,70,False,0.094455875,0.014763951
ENSG00000099995,30334430,ENST00000215793,2700,0.15379736,67,False,0.0950015,0.09503032
ENSG00000099995,30334347,ENST00000215793,2783,0.7691565,76,False,0.91162604,0.74717784
ENSG00000099995,30334277,ENST00000215793,2853,0.20800881,78,False,0.20000288,0.056209825
ENSG00000099995,30334217,ENST00000215793,2913,0.20802434,78,False,0.3135952,0.41595444
ENSG00000099995,30334198,ENST00000215793,2932,0.34361643,73,False,0.25918037,0.3357838
ENSG00000099995,30334192,ENST00000215793,2938,0.59320045,55,True,0.5135995,0.45036817
ENSG00000099995,30334164,ENST00000215793,2966,0.2970851,47,False,0.35995272,0.14229494
ENSG00000099995,30334134,ENST00000215793,2996,0.11124045,49,False,0.2979048,0.16077015
ENSG00000099995,30334118,ENST00000215793,3012,0.00260911,48,False,0.09660747,0.011111093
ENSG00000099995,30334068,ENST00000215793,3062,0.43570948,47,False,0.37485057,0.5017983
ENSG00000099995,30334004,ENST00000215793,3126,0.1168442,51,False,0.264512,0.30552122
ENSG00000099995,30333967,ENST00000215793,3163,0.009883011,48,False,0.08358836,0.0040973783
ENSG00000099995,30333932,ENST00000215793,3198,0.003376448,47,False,0.1145848,0.1017676
ENSG00000099995,30333778,ENST00000215793,3352,0.0012732625,49,False,0.12622541,0.09226646
ENSG00000214078,35632908,ENST00000352393,338,0.20612255,48,False,0.10750677,0.17626533
ENSG00000214078,35632880,ENST00000352393,366,0.18175843,43,False,0.32708344,0.34344393
ENSG00000214078,35632868,ENST00000352393,378,0.010890042,45,False,0.32087225,0.03687929
ENSG00000214078,35632862,ENST00000352393,384,0.12526453,51,False,0.62230927,0.020109689
ENSG00000214078,35632844,ENST00000352393,402,0.11653189,46,False,0.11323754,0.05631839
ENSG00000214078,35632687,ENST00000352393,461,0.6694101,41,False,0.80171835,0.007546282
ENSG00000214078,35632671,ENST00000352393,477,0.36003327,51,False,0.5201374,0.04462371
ENSG00000214078,35632645,ENST00000352393,503,0.09322904,49,False,0.26275557,0.006482899
ENSG00000214078,35632618,ENST00000352393,530,0.877844,45,False,0.701758,0.86632746
ENSG00000214078,35632587,ENST00000352393,561,0.05151098,51,False,0.28803325,0.38889685
ENSG00000214078,35632581,ENST00000352393,567,0.043612443,45,False,0.16827245,0.031964075
ENSG00000214078,35632551,ENST00000352393,597,0.14656457,47,False,0.42741013,0.38367876
ENSG00000214078,35632520,ENST00000352393,628,0.34074822,41,False,0.4295144,0.017384613
ENSG00000214078,35632364,ENST00000352393,653,0.08245214,44,False,0.17415848,0.0020430326
ENSG00000214078,35632335,ENST00000352393,682,0.04932593,51,False,0.2948681,0.23516683
ENSG00000214078,35632319,ENST00000352393,698,0.56806517,42,False,0.5266045,0.48373976
ENSG00000214078,35632212,ENST00000352393,729,0.052396275,41,False,0.3320224,0.22160855
ENSG00000214078,35632198,ENST00000352393,743,0.005220103,44,False,0.041211985,0.016691852
ENSG00000214078,35632176,ENST00000352393,765,0.027418256,41,False,0.14835858,0.1276978
ENSG00000214078,35632024,ENST00000352393,780,0.4820134,45,False,0.38505965,0.6602665
ENSG00000214078,35631767,ENST00000352393,870,0.05104203,53,False,0.35750574,0.041832555
ENSG00000214078,35631758,ENST00000352393,879,0.31397086,51,False,0.31098756,0.03147764
ENSG00000214078,35631707,ENST00000352393,930,0.19195864,50,False,0.2390099,0.044249665
ENSG00000214078,35631559,ENST00000352393,969,0.0337139,54,False,0.161202,0.35838658
ENSG00000214078,35631299,ENST00000352393,1092,0.5258322,53,False,0.6318767,0.07664101
ENSG00000214078,35631291,ENST00000352393,1100,0.71347916,55,False,0.4182125,0.049770724
ENSG00000214078,35631167,ENST00000352393,1130,0.019815683,47,False,0.10178803,0.008777833
ENSG00000214078,35631148,ENST00000352393,1149,0.14061365,47,False,0.39974067,0.012218523
ENSG00000214078,35631024,ENST00000352393,1194,0.7322664,48,False,0.40250182,0.5196996
ENSG00000214078,35631003,ENST00000352393,1215,0.06998841,50,False,0.16132648,0.07917241
ENSG00000214078,35630988,ENST00000352393,1230,0.28880543,45,False,0.37054536,0.17315297
ENSG00000214078,35630910,ENST00000352393,1308,0.27353364,54,False,0.63748777,0.07213422
ENSG00000214078,35630904,ENST00000352393,1314,0.36494726,48,False,0.40649348,0.31266493
ENSG00000214078,35630793,ENST00000352393,1320,0.025831068,41,False,0.09037872,0.08976567
ENSG00000214078,35630748,ENST00000352393,1365,0.31046134,54,False,0.49675137,0.16021243
ENSG00000214078,35630453,ENST00000352393,1410,0.043149184,46,False,0.09938111,0.025251603
ENSG00000214078,35627288,ENST00000352393,1550,0.81183183,52,False,0.57832783,0.3099465
ENSG00000214078,35626779,ENST00000352393,1583,0.52233267,49,False,0.5511978,0.17037462
ENSG00000214078,35626721,ENST00000352393,1641,0.3455978,54,False,0.22108169,0.37729138
ENSG00000214078,35626679,ENST00000352393,1683,0.17152232,48,False,0.3517433,0.22036596
ENSG00000214078,35626642,ENST00000352393,1720,0.4494698,45,False,0.39785886,0.12645936
ENSG00000214078,35626357,ENST00000352393,1820,0.22339669,44,False,0.19095936,0.0017796159
ENSG00000214078,35626078,ENST00000352393,2099,0.10601954,35,False,0.2749733,0.3493959
ENSG00000214078,35626058,ENST00000352393,2119,0.110505365,34,False,0.21616335,0.023925042
ENSG00000135930,232550729,ENST00000258416,677,0.13299057,41,False,0.43677002,0.057202123
ENSG00000135930,232556430,ENST00000258416,707,0.041687705,41,False,0.22490034,0.51524276
ENSG00000135930,232556439,ENST00000258416,716,0.054557182,42,False,0.21111485,0.013339174
ENSG00000135930,232556460,ENST00000258416,737,0.2063283,51,False,0.22947851,0.13414264
ENSG00000135930,232556502,ENST00000258416,779,0.03566722,53,False,0.15125915,0.0033627034
ENSG00000135930,232557898,ENST00000258416,822,0.17690566,59,False,0.21473446,0.035481334
ENSG00000135930,232557950,ENST00000258416,874,0.039806474,84,False,0.098100185,0.010349071
ENSG00000135930,232557985,ENST00000258416,909,0.15985656,78,False,0.49378577,0.04974637
ENSG00000135930,232557997,ENST00000258416,921,0.06542516,69,False,0.13472472,0.014453685
ENSG00000135930,232564293,ENST00000258416,989,0.23514235,92,False,0.30272022,0.046967424
ENSG00000135930,232564298,ENST00000258416,994,0.1328864,75,False,0.27596778,0.04707887
ENSG00000135930,232564311,ENST00000258416,1007,0.3130018,92,False,0.5690491,0.21800908
ENSG00000135930,232564339,ENST00000258416,1035,0.15402707,98,False,0.22193375,0.21703586
ENSG00000135930,232566927,ENST00000258416,1146,0.18785927,93,False,0.51595277,0.03671956
ENSG00000135930,232567082,ENST00000258416,1205,0.03387191,92,False,0.21151772,0.19389501
ENSG00000135930,232567105,ENST00000258416,1228,0.68847305,97,False,0.6466904,0.23247747
ENSG00000135930,232567115,ENST00000258416,1238,0.16641854,102,False,0.1678077,0.08271946
ENSG00000135930,232567142,ENST00000258416,1265,0.30563217,84,False,0.4558406,0.052311003
ENSG00000135930,232567163,ENST00000258416,1286,0.0061495425,97,False,0.051952362,0.120808125
ENSG00000135930,232567195,ENST00000258416,1318,0.18183687,97,False,0.2778337,0.23905258
ENSG00000135930,232568986,ENST00000258416,1379,0.03313477,79,False,0.17744817,0.07801665
ENSG00000135930,232569017,ENST00000258416,1410,0.048610996,92,False,0.06359915,0.020747494
ENSG00000135930,232569113,ENST00000258416,1506,0.36810723,79,False,0.4902451,0.25540787
ENSG00000135930,232569149,ENST00000258416,1542,0.28432593,92,False,0.44613758,0.20547514
ENSG00000135930,232569157,ENST00000258416,1550,0.057653785,86,False,0.1415246,0.07116709
ENSG00000100316,39313267,ENST00000473638,139,0.07607663,29,False,0.105591975,0.05621002
ENSG00000100316,39313217,ENST00000473638,189,0.03813119,27,False,0.12890121,0.03582734
ENSG00000100316,39312968,ENST00000473638,438,0.15864949,25,False,0.16118188,0.28689548
ENSG00000100316,39318489,ENST00000401609,125,0.15372102,21,False,0.09965708,0.020460045
ENSG00000100316,39318436,ENST00000401609,178,0.082167804,27,True,0.22078073,0.038241137
ENSG00000100316,39317623,ENST00000401609,221,0.2107205,37,False,0.40415922,0.019291282
ENSG00000100316,39317597,ENST00000401609,247,0.17197397,43,False,0.13764992,0.051279806
ENSG00000100316,39317585,ENST00000401609,259,0.07384382,41,False,0.18137752,0.019290423
ENSG00000100316,39317543,ENST00000401609,301,0.00855459,51,False,0.063458465,0.0038055182
ENSG00000100316,39317525,ENST00000401609,319,0.33912918,49,False,0.39156684,0.31475338
ENSG00000100316,39317516,ENST00000401609,328,0.5908197,55,True,0.6173762,0.3124291
ENSG00000100316,39316761,ENST00000401609,464,0.1995706,82,False,0.30851245,0.06117306
ENSG00000100316,39315473,ENST00000401609,602,0.47650805,155,False,0.584092,0.17538905
ENSG00000100316,39315434,ENST00000401609,641,0.09092204,181,False,0.1548512,0.009165454
ENSG00000100316,39315390,ENST00000401609,685,0.04000429,193,False,0.14624728,0.02061075
ENSG00000100316,39314805,ENST00000401609,748,0.10976604,183,False,0.16037221,0.23270424
ENSG00000100316,39314156,ENST00000401609,920,0.03722632,214,False,0.34857577,0.023272669
ENSG00000100316,39314141,ENST00000401609,935,0.4105226,230,False,0.44267148,0.12049842
ENSG00000100316,39314135,ENST00000401609,941,0.17813775,209,False,0.13002805,0.6891335
ENSG00000100316,39314126,ENST00000401609,950,0.02373904,209,False,0.20120588,0.016390134
ENSG00000100316,39313702,ENST00000401609,997,0.0412048,214,False,0.11818935,0.019463252
ENSG00000100316,39313695,ENST00000401609,1004,0.22518292,232,False,0.41954857,0.24135518
ENSG00000100316,39313663,ENST00000401609,1036,0.033376466,220,False,0.14568803,0.07794782
ENSG00000100316,39313267,ENST00000401609,1109,0.07140787,226,False,0.07727037,0.0890467
ENSG00000100316,39313252,ENST00000401609,1124,0.07147056,199,False,0.23393984,0.16020398
ENSG00000100316,39313217,ENST00000401609,1159,0.06018561,216,False,0.10402713,0.0060032248
ENSG00000100316,39312982,ENST00000401609,1188,0.106117845,192,False,0.38860583,0.030845832
ENSG00000100316,39312968,ENST00000401609,1202,0.097284675,217,False,0.14778915,0.08874345
ENSG00000100316,39312931,ENST00000401609,1239,0.10115613,178,False,0.44080234,0.002762723
ENSG00000100316,39318566,ENST00000216146,203,0.003971112,700,False,0.09747098,0.02952069
ENSG00000100316,39318489,ENST00000216146,280,0.10883137,892,False,0.1262748,0.028768444
ENSG00000100316,39318436,ENST00000216146,333,0.07502083,888,True,0.19011027,0.08339143
ENSG00000100316,39317623,ENST00000216146,376,0.10539822,970,False,0.37073693,0.044180967
ENSG00000100316,39317597,ENST00000216146,402,0.065666854,918,False,0.13761929,0.027957534
ENSG00000100316,39317585,ENST00000216146,414,0.02136234,858,False,0.17741169,0.0013162494
ENSG00000100316,39317543,ENST00000216146,456,0.01148169,913,False,0.054378487,0.009772265
ENSG00000100316,39317525,ENST00000216146,474,0.2858758,849,False,0.25471988,0.12865765
ENSG00000100316,39317516,ENST00000216146,483,0.29040483,923,True,0.5846377,0.54060817
ENSG00000100316,39316761,ENST00000216146,619,0.24858904,962,False,0.41285563,0.023916626
ENSG00000100316,39315473,ENST00000216146,757,0.5789082,845,False,0.5537144,0.04420539
ENSG00000100316,39315434,ENST00000216146,796,0.05573052,951,False,0.18306608,0.047881506
ENSG00000100316,39315390,ENST00000216146,840,0.054721344,943,False,0.17011598,0.025193214
ENSG00000100316,39314805,ENST00000216146,903,0.14812176,866,False,0.14475015,0.05385848
ENSG00000100316,39314156,ENST00000216146,1075,0.08624747,930,False,0.31556386,0.015206039
ENSG00000100316,39314141,ENST00000216146,1090,0.5446954,930,False,0.43668407,0.071277596
ENSG00000100316,39314135,ENST00000216146,1096,0.14531322,868,False,0.11557971,0.21838121
ENSG00000100316,39314126,ENST00000216146,1105,0.044390213,855,False,0.16651478,0.01904186
ENSG00000100316,39313702,ENST00000216146,1152,0.042205345,889,False,0.14440468,0.017741108
ENSG00000100316,39313695,ENST00000216146,1159,0.15239063,954,False,0.4276177,0.37990707
ENSG00000100316,39313663,ENST00000216146,1191,0.037095763,918,False,0.15318002,0.08507164
ENSG00000100316,39313267,ENST00000216146,1264,0.06072543,947,False,0.07134894,0.17841592
ENSG00000100316,39313252,ENST00000216146,1279,0.06520649,802,False,0.20869985,0.22263446
ENSG00000100316,39313217,ENST00000216146,1314,0.033707418,916,False,0.13487676,0.012974727
ENSG00000100316,39312982,ENST00000216146,1343,0.08611097,805,False,0.4222683,0.02766112
ENSG00000100316,39312968,ENST00000216146,1357,0.06581175,911,False,0.10672577,0.35114938
ENSG00000100316,39312931,ENST00000216146,1394,0.081301525,807,False,0.43921423,0.0053933263
ENSG00000100316,39314156,ENST00000467105,332,0.101553716,45,False,0.39635247,0.023691153
ENSG00000100316,39314141,ENST00000467105,347,0.4284343,50,False,0.45784038,0.017959476
ENSG00000100316,39314135,ENST00000467105,353,0.053128075,46,False,0.102243625,0.065500215
ENSG00000100316,39314126,ENST00000467105,362,0.04912132,49,False,0.20718607,0.004546678
ENSG00000100316,39313702,ENST00000467105,786,0.062569715,50,False,0.16630313,0.030449176
ENSG00000100316,39313695,ENST00000467105,793,0.0785927,55,False,0.43111762,0.05180819
ENSG00000100316,39313663,ENST00000467105,825,0.1396825,56,False,0.16568892,0.07442906
ENSG00000100316,39313267,ENST00000467105,1221,0.102703586,55,False,0.085631154,0.13811824
ENSG00000100316,39313252,ENST00000467105,1236,0.03875035,46,False,0.25392306,0.07152791
ENSG00000100316,39313217,ENST00000467105,1271,0.0288082,45,False,0.0915188,0.0073298453
ENSG00000100316,39312982,ENST00000467105,1300,0.14549428,48,False,0.5080727,0.041327763
ENSG00000100316,39312968,ENST00000467105,1314,0.03675623,48,False,0.11151413,0.2373757
ENSG00000100316,39312931,ENST00000467105,1351,0.06571027,46,False,0.46936435,0.0026578666
ENSG00000100316,39318566,ENST00000465618,689,0.011809146,73,False,0.111048006,0.01701193
ENSG00000100316,39318489,ENST00000465618,766,0.2533037,134,False,0.22326398,0.10584588
ENSG00000100316,39318436,ENST00000465618,819,0.13840029,155,True,0.24715357,0.07297901
ENSG00000100316,39317623,ENST00000465618,862,0.19835278,179,False,0.4043309,0.051962055
ENSG00000100316,39317597,ENST00000465618,888,0.069385394,181,False,0.18261288,0.09454618
ENSG00000100316,39317585,ENST00000465618,900,0.056562223,167,False,0.17459424,0.011238456
ENSG00000100316,39317543,ENST00000465618,942,0.0113296155,196,False,0.09787023,0.009517777
ENSG00000100316,39317525,ENST00000465618,960,0.22552125,193,False,0.38517386,0.122168556
ENSG00000100316,39317516,ENST00000465618,969,0.40653643,201,True,0.46688452,0.19870391
ENSG00000100316,39316761,ENST00000465618,1285,0.32303602,253,False,0.36999464,0.2111129
ENSG00000100316,39315473,ENST00000465618,1423,0.56314707,288,False,0.59149694,0.034964383
ENSG00000100316,39315434,ENST00000465618,1462,0.18286446,331,False,0.28586644,0.048433553
ENSG00000100316,39315390,ENST00000465618,1506,0.056392074,332,False,0.17685261,0.02507689
ENSG00000100316,39314805,ENST00000465618,1569,0.13726363,318,False,0.13946754,0.11897008
ENSG00000100316,39314156,ENST00000465618,1741,0.120903835,350,False,0.3273489,0.022263277
ENSG00000100316,39314141,ENST00000465618,1756,0.53966993,365,False,0.48147708,0.053340673
ENSG00000100316,39314135,ENST00000465618,1762,0.229315,338,False,0.15064377,0.3641352
ENSG00000100316,39314126,ENST00000465618,1771,0.04645891,332,False,0.22032884,0.015006483
ENSG00000100316,39313702,ENST00000465618,1818,0.04913188,344,False,0.23162916,0.051383473
ENSG00000100316,39313695,ENST00000465618,1825,0.2074637,364,False,0.4320701,0.16894011
ENSG00000100316,39313663,ENST00000465618,1857,0.09874292,353,False,0.14587986,0.1630309
ENSG00000100316,39313267,ENST00000465618,1930,0.09030147,367,False,0.09755174,0.052578975
ENSG00000100316,39313252,ENST00000465618,1945,0.13477938,319,False,0.25102636,0.2978391
ENSG00000100316,39313217,ENST00000465618,1980,0.037896264,361,False,0.1070907,0.01127162
ENSG00000100316,39312982,ENST00000465618,2009,0.16016427,317,False,0.48528415,0.038993012
ENSG00000100316,39312968,ENST00000465618,2023,0.107674696,363,False,0.14944808,0.1368896
ENSG00000100316,39312931,ENST00000465618,2060,0.10574093,312,False,0.44375953,0.005917442
ENSG00000214706,50292304,ENST00000417626,291,0.08637808,63,False,0.09600922,0.030447602
ENSG00000214706,50290655,ENST00000417626,403,0.3981143,72,False,0.24543846,0.15473545
ENSG00000214706,50290568,ENST00000417626,490,0.41279936,69,False,0.6879263,0.39281693
ENSG00000214706,50290436,ENST00000417626,535,0.029775273,74,False,0.15627834,0.098340735
ENSG00000214706,50290406,ENST00000417626,565,0.8411458,68,False,0.74726766,0.7196945
ENSG00000214706,50290394,ENST00000417626,577,0.0077150823,62,False,0.1099273,0.011656677
ENSG00000214706,50290287,ENST00000417626,591,0.042286754,76,False,0.15875736,0.043611012
ENSG00000214706,50290073,ENST00000417626,722,0.07800712,86,False,0.2877272,0.14596903
ENSG00000214706,50290019,ENST00000417626,776,0.37249336,80,False,0.43933287,0.50741124
ENSG00000214706,50289960,ENST00000417626,835,0.153207,80,False,0.30446923,0.045571256
ENSG00000214706,50289719,ENST00000417626,910,0.14088997,87,False,0.22998567,0.20501299
ENSG00000214706,50289627,ENST00000417626,919,0.26762938,79,False,0.40364417,0.10845065
ENSG00000214706,50289450,ENST00000417626,1096,0.03379078,78,False,0.19360074,0.30258378
ENSG00000214706,50289316,ENST00000417626,1144,0.09867052,87,False,0.1379399,0.015107214
ENSG00000214706,50289293,ENST00000417626,1167,0.08308468,84,False,0.2618161,0.04771266
ENSG00000214706,50289262,ENST00000417626,1198,0.45196527,88,False,0.35492036,0.1541672
ENSG00000214706,50288918,ENST00000417626,1225,0.15209816,67,False,0.6340865,0.0051156045
ENSG00000214706,50288876,ENST00000417626,1267,0.12439227,94,False,0.24103579,0.039623104
ENSG00000214706,50288870,ENST00000417626,1273,0.0013680339,97,False,0.060157884,0.036212385
ENSG00000214706,50288656,ENST00000417626,1399,0.55107325,80,False,0.7706064,0.17420264
ENSG00000214706,50288503,ENST00000417626,1474,0.26549825,100,False,0.40134078,0.14920713
ENSG00000214706,50288485,ENST00000417626,1492,0.10869767,99,False,0.43748236,0.05021746
ENSG00000214706,50288238,ENST00000417626,1602,0.1895238,76,False,0.3061521,0.032296397
ENSG00000214706,50288213,ENST00000417626,1627,0.6444133,95,False,0.651826,0.2821496
ENSG00000214706,50288201,ENST00000417626,1639,0.02367121,107,False,0.20358872,0.012470352
ENSG00000214706,50288184,ENST00000417626,1656,0.17914107,105,False,0.4376317,0.10821041
ENSG00000214706,50288168,ENST00000417626,1672,0.46691245,99,True,0.47333345,0.66278845
ENSG00000214706,50288139,ENST00000417626,1701,0.0071048737,105,False,0.1452135,0.012392545
ENSG00000214706,50288132,ENST00000417626,1708,0.3208868,84,False,0.38380384,0.2897051
ENSG00000214706,50288080,ENST00000417626,1760,0.023008216,87,False,0.2327477,0.030650843
ENSG00000214706,50288075,ENST00000417626,1765,0.04573389,85,False,0.19019893,0.18836842
ENSG00000214706,50288068,ENST00000417626,1772,0.11103082,97,True,0.15600048,0.07747929
ENSG00000214706,50288064,ENST00000417626,1776,0.6666042,97,True,0.7737336,0.6628436
ENSG00000214706,50288037,ENST00000417626,1803,0.70525724,88,True,0.7959422,0.40176138
ENSG00000214706,50288028,ENST00000417626,1812,0.40765375,95,False,0.43950492,0.17135021
ENSG00000214706,50288022,ENST00000417626,1818,0.123877585,93,False,0.1031101,0.06986074
ENSG00000214706,50287876,ENST00000417626,1964,0.09006815,77,False,0.10779858,0.0041854503
ENSG00000214706,50287846,ENST00000417626,1994,0.26141462,98,False,0.3030066,0.032303788
ENSG00000214706,50287760,ENST00000417626,2080,0.08595276,84,False,0.20452352,0.26135683
ENSG00000214706,50292304,ENST00000436390,468,0.09064002,26,False,0.092258826,0.016140759
ENSG00000214706,50290655,ENST00000436390,580,0.4669997,31,False,0.26007015,0.10127826
ENSG00000214706,50290568,ENST00000436390,667,0.89925593,29,False,0.8129698,0.5296857
ENSG00000214706,50290436,ENST00000436390,712,0.009045279,30,False,0.12253016,0.0803952
ENSG00000214706,50290406,ENST00000436390,742,0.7569903,28,False,0.5660286,0.46127075
ENSG00000214706,50290394,ENST00000436390,754,0.08498265,21,False,0.17117174,0.2151709
ENSG00000214706,50290287,ENST00000436390,768,0.06105875,30,False,0.2282742,0.08806604
ENSG00000214706,50290073,ENST00000436390,899,0.08015317,34,False,0.4365739,0.13861439
ENSG00000214706,50290019,ENST00000436390,953,0.22442837,30,False,0.2153172,0.050126206
ENSG00000214706,50289960,ENST00000436390,1012,0.4460555,35,False,0.44057685,0.22242033
ENSG00000214706,50289719,ENST00000436390,1087,0.1628115,40,False,0.3122541,0.39259666
ENSG00000214706,50289627,ENST00000436390,1096,0.10085543,29,False,0.3848785,0.036500312
ENSG00000214706,50289450,ENST00000436390,1273,0.17650345,36,False,0.1826656,0.11982832
ENSG00000214706,50289316,ENST00000436390,1321,0.10568974,38,False,0.18568255,0.018105483
ENSG00000214706,50289293,ENST00000436390,1344,0.06480992,38,False,0.34589666,0.15205318
ENSG00000214706,50289262,ENST00000436390,1375,0.34621814,40,False,0.40746015,0.06524942
ENSG00000214706,50288918,ENST00000436390,1402,0.06647517,35,False,0.5491469,0.010194385
ENSG00000214706,50288876,ENST00000436390,1444,0.17144838,44,False,0.31301728,0.24025574
ENSG00000214706,50288870,ENST00000436390,1450,0.0015133858,47,False,0.07659213,0.0055951714
ENSG00000214706,50288656,ENST00000436390,1576,0.528591,30,False,0.74995095,0.20221663
ENSG00000214706,50288503,ENST00000436390,1651,0.14233209,51,False,0.36063236,0.025252413
ENSG00000214706,50288485,ENST00000436390,1669,0.15694818,48,False,0.3522997,0.09568566
ENSG00000214706,50288238,ENST00000436390,1779,0.09821218,35,False,0.24883084,0.015054095
ENSG00000214706,50288213,ENST00000436390,1804,0.38286558,51,False,0.47325578,0.10357944
ENSG00000214706,50288201,ENST00000436390,1816,0.053843163,50,False,0.14251795,0.009804249
ENSG00000214706,50288184,ENST00000436390,1833,0.41937345,54,False,0.49266177,0.26623315
ENSG00000214706,50288168,ENST00000436390,1849,0.332856,56,True,0.5485748,0.7535338
ENSG00000214706,50288139,ENST00000436390,1878,0.008200442,55,False,0.11069886,0.017899822
ENSG00000214706,50288132,ENST00000436390,1885,0.22319016,44,False,0.34107456,0.14404449
ENSG00000214706,50288080,ENST00000436390,1937,0.27058712,47,False,0.25807315,0.10021194
ENSG00000214706,50288075,ENST00000436390,1942,0.018541992,40,False,0.22335109,0.1871265
ENSG00000214706,50288068,ENST00000436390,1949,0.1365509,48,True,0.15115178,0.055137895
ENSG00000214706,50288064,ENST00000436390,1953,0.608055,45,True,0.6897303,0.6214946
ENSG00000214706,50288037,ENST00000436390,1980,0.79772997,48,True,0.7682904,0.36201125
ENSG00000214706,50288028,ENST00000436390,1989,0.569322,52,False,0.62473166,0.2120795
ENSG00000214706,50288022,ENST00000436390,1995,0.1420814,52,False,0.11484047,0.120633796
ENSG00000214706,50287876,ENST00000436390,2141,0.21808119,39,False,0.08236573,0.0028702258
ENSG00000214706,50287846,ENST00000436390,2171,0.25165302,51,False,0.47157058,0.11099386
ENSG00000214706,50287760,ENST00000436390,2257,0.17876676,45,False,0.35646006,0.47553635
ENSG00000157020,10318081,ENST00000337354,80,0.026139915,42,False,0.09753039,0.0018835306
ENSG00000157020,10318057,ENST00000337354,104,0.05440278,40,False,0.42446175,0.0061539887
ENSG00000157020,10315420,ENST00000337354,128,0.45208693,41,False,0.54278594,0.22370072
ENSG00000157020,10315384,ENST00000337354,164,0.46496773,39,False,0.49991065,0.10438224
ENSG00000157020,10312656,ENST00000337354,302,0.02029165,45,False,0.037867736,0.046527863
ENSG00000157020,10312592,ENST00000337354,366,0.15682346,49,False,0.416133,0.35506132
ENSG00000157020,10312095,ENST00000337354,383,0.61599964,49,False,0.569916,0.02673607
ENSG00000157020,10312071,ENST00000337354,407,0.25933626,50,False,0.33252525,0.17773786
ENSG00000157020,10312018,ENST00000337354,460,0.11385397,39,False,0.2962852,0.05760268
ENSG00000157020,10305637,ENST00000337354,569,0.1614025,50,False,0.090252124,0.17887875
ENSG00000157020,10305618,ENST00000337354,588,0.13107523,43,False,0.15426779,0.18794772
ENSG00000157020,10305580,ENST00000337354,626,0.16871431,50,False,0.42454877,0.16901693
ENSG00000157020,10305103,ENST00000337354,701,0.45587978,54,True,0.43901625,0.05159837
ENSG00000157020,10304151,ENST00000337354,793,0.09954977,50,False,0.28849345,0.06134083
ENSG00000157020,10304033,ENST00000337354,911,0.03789513,43,False,0.2116036,0.031296372
ENSG00000157020,10301371,ENST00000337354,922,0.07957661,51,False,0.13162184,0.03245722
ENSG00000157020,10301287,ENST00000337354,1006,0.3858702,56,False,0.35599273,0.19666395
ENSG00000157020,10301261,ENST00000337354,1032,0.13209562,45,False,0.33544904,0.0434358
ENSG00000157020,10301256,ENST00000337354,1037,0.36827514,22,False,0.19852827,0.0032802105
ENSG00000157020,10301219,ENST00000337354,1074,0.91503334,49,False,0.7189034,0.7532999
ENSG00000157020,10301196,ENST00000337354,1097,0.0005798459,53,False,0.05552398,0.009555459
ENSG00000157020,10301043,ENST00000337354,1250,0.24729042,56,False,0.3983416,0.37801448
ENSG00000157020,10300956,ENST00000337354,1337,0.49786767,52,False,0.5102357,0.23776563
ENSG00000157020,10321077,ENST00000350697,101,0.11306562,90,False,0.13580893,0.02535678
ENSG00000157020,10318081,ENST00000350697,142,0.034383,139,False,0.08463587,0.005111945
ENSG00000157020,10318057,ENST00000350697,166,0.047492363,136,False,0.5133819,0.13914496
ENSG00000157020,10315420,ENST00000350697,190,0.22871304,123,False,0.3759109,0.009882236
ENSG00000157020,10315384,ENST00000350697,226,0.332138,119,False,0.44877973,0.08371671
ENSG00000157020,10312656,ENST00000350697,364,0.0148204565,122,False,0.053424228,0.043797683
ENSG00000157020,10312592,ENST00000350697,428,0.21169253,129,False,0.4473087,0.041566264
ENSG00000157020,10312095,ENST00000350697,445,0.51907074,140,False,0.5337828,0.06691611
ENSG00000157020,10312071,ENST00000350697,469,0.12920055,140,False,0.24086455,0.020138407
ENSG00000157020,10312018,ENST00000350697,522,0.15509756,110,False,0.26546898,0.08760309
ENSG00000157020,10305637,ENST00000350697,631,0.07052779,140,False,0.089182556,0.028088223
ENSG00000157020,10305618,ENST00000350697,650,0.030120324,122,False,0.09017184,0.017765284
ENSG00000157020,10305580,ENST00000350697,688,0.13851182,133,False,0.32642117,0.111452125
ENSG00000157020,10305103,ENST00000350697,763,0.4856123,141,True,0.4558602,0.023986256
